anime_id,median,mean,my_status,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
2889,7.0,6.500342935528121,20412,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Bleach the Movie: The DiamondDust Rebellion,劇場版 BLEACH The DiamondDust Rebellion もう一つの氷輪丸,,https://myanimelist.cdn-dena.com/images/anime/12/7499.jpg,Movie,Manga,1,Finished Airing,False,"Dec 22, 2007","{'from': '2007-12-22', 'to': '2007-12-22'}",1 hr. 32 min.,PG-13 - Teens 13 or older,7.56,100456,1454.0,512,156954,589,,,,"{'Parent story': [{'mal_id': 269, 'type': 'anime', 'url': 'https://myanimelist.net/anime/269/Bleach', 'title': 'Bleach'}]}",Shueisha,Viz Media,Studio Pierrot,"Action, Adventure, Supernatural, Shounen",[],"['""Hikari no Rock"" by Sambomaster']"
442,7.0,5.868884732749287,20318,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Naruto the Movie: Ninja Clash in the Land of Snow,劇場版　NARUTO　大活劇！雪姫忍法帖だってばよ!!,"Naruto: Daikatsugeki! Yukihime Ninpocho Dattebayo!, Naruto: It&#039;s the Snow Princess&#039; Ninja Art Book!",https://myanimelist.cdn-dena.com/images/anime/6/76015.jpg,Movie,Manga,1,Finished Airing,False,"Aug 21, 2004","{'from': '2004-08-21', 'to': '2004-08-21'}",1 hr. 30 min.,PG-13 - Teens 13 or older,7.17,95969,2934.0,548,148944,220,,,,"{'Adaptation': [{'mal_id': 96762, 'type': 'manga', 'url': 'https://myanimelist.net/manga/96762/Naruto__Dai_Katsugeki_Yuki_Hime_Shinobu_Houjou_Dattebayo', 'title': 'Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!'}], 'Parent story': [{'mal_id': 20, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20/Naruto', 'title': 'Naruto'}], 'Side story': [{'mal_id': 2248, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2248/Naruto__Dai_Katsugeki_Yuki_Hime_Shinobu_Houjou_Dattebayo_Special__Konoha_Annual_Sports_Festival', 'title': 'Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival'}]}","Aniplex, Bandai, TV Tokyo Music, Shueisha",Viz Media,Studio Pierrot,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",[],"['""Home Sweet Home"" by Yuki', '""Never Give Up"" by Jeremy Sweet (English version)']"
28851,9.0,8.284199573898826,20183,Koe no Katachi,A Silent Voice,聲の形,"The Shape of Voice, A Silent Voice: The Movie",https://myanimelist.cdn-dena.com/images/anime/3/80136.jpg,Movie,Manga,1,Finished Airing,False,"Sep 17, 2016","{'from': '2016-09-17', 'to': '2016-09-17'}",2 hr. 10 min.,PG-13 - Teens 13 or older,9.04,296261,12.0,77,511915,19815,,,,"{'Adaptation': [{'mal_id': 56805, 'type': 'manga', 'url': 'https://myanimelist.net/manga/56805/Koe_no_Katachi', 'title': 'Koe no Katachi'}], 'Other': [{'mal_id': 35565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35565/Speed_of_Youth', 'title': 'Speed of Youth'}, {'mal_id': 35566, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35566/Koi_wo_Shita_no_wa', 'title': 'Koi wo Shita no wa'}]}","Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras",NYAV Post,Kyoto Animation,"Drama, School, Shounen","['""My Generation (マイ・ジェネレーション)"" by The Who']","['""Koi wo Shita no wa (恋をしたのは)"" by aiko']"
512,8.0,7.1801474250423345,20078,Majo no Takkyuubin,Kiki&#039;s Delivery Service,魔女の宅急便,Witch&#039;s Express Delivery,https://myanimelist.cdn-dena.com/images/anime/10/75916.jpg,Movie,Novel,1,Finished Airing,False,"Jul 29, 1989","{'from': '1989-07-29', 'to': '1989-07-29'}",1 hr. 45 min.,G - All Ages,8.29,139857,250.0,340,215744,2020,The film won the 1989 Animage&#039;s Anime Grand Prix Award.,,,"{'Alternative version': [{'mal_id': 35770, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35770/Hungry_Days__Aoharu_ka_yo', 'title': 'Hungry Days: Aoharu ka yo.'}]}",,"Walt Disney Studios, GKIDS","Studio Ghibli, Studio Hibari","Adventure, Comedy, Drama, Magic, Romance, Fantasy","['""Rouge no Dengon (ルージュの伝言; Message of Rouge)"" by Yumi Arai (Japanese version - ""Witch Express Delivery"")', '""Soaring"" by Sydney Forest (English/US Disney version - ""Kiki&#039;s Delivery Service"")']","['""I&#039;m Gonna Fly"" by Sydney Forest  (English/US Disney version - ""Kiki&#039;s Delivery Service)', '""Yasashisa ni Tsutsumareta nara (やさしさに包まれたなら)"" by Yumi Arai (Japanese version - ""Witch Express Delivery"")']"
10408,9.0,7.827021029804832,19829,Hotarubi no Mori e,,蛍火の杜へ,"Into the Forest of Fireflies&#039; Light, The Light of a Firefly Forest",https://myanimelist.cdn-dena.com/images/anime/8/38229.jpg,Movie,Manga,1,Finished Airing,False,"Sep 17, 2011","{'from': '2011-09-17', 'to': '2011-09-17'}",45 min.,G - All Ages,8.55,174657,84.0,196,312545,5582,,,,"{'Adaptation': [{'mal_id': 3282, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3282/Hotarubi_no_Mori_e', 'title': 'Hotarubi no Mori e'}, {'mal_id': 101004, 'type': 'manga', 'url': 'https://myanimelist.net/manga/101004/Aizoban_Hotarubi_no_Mori_e', 'title': 'Aizoban Hotarubi no Mori e'}]}",Aniplex,,Brain&#039;s Base,"Drama, Romance, Shoujo, Supernatural",[],"['""Natsu wo Miteita (夏を見ていた)"" by Shizuru Ootaka']"
528,7.0,6.114800855658552,19634,Pokemon: Mewtwo no Gyakushuu,Pokemon: The First Movie,ポケットモンスター ミュウツーの逆襲,"Gekijouban Pocket Monsters: Mewtwo Strikes Back, Pokemon Movie 1, Pokemon: The Origin of Mewtwo, Pokemon: The First Movie Kanzenban, Pokemon: The First Movie Complete Version",https://myanimelist.cdn-dena.com/images/anime/13/65699.jpg,Movie,Game,1,Finished Airing,False,"Jul 18, 1998","{'from': '1998-07-18', 'to': '1998-07-18'}",1 hr. 25 min.,PG - Children,7.66,86414,1205.0,661,126503,234,"The Origin of Mewtwo was originally not included with the theater release but every subsequent release has included it, so this entry includes it as well in its runtime.",,,"{'Adaptation': [{'mal_id': 24220, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24220/Pokémon__Mewtwo_no_Gyakushuu', 'title': 'Pokémon: Mewtwo no Gyakushuu'}], 'Parent story': [{'mal_id': 527, 'type': 'anime', 'url': 'https://myanimelist.net/anime/527/Pokemon', 'title': 'Pokemon'}], 'Sequel': [{'mal_id': 1709, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1709/Pokemon__Mewtwo_Ware_wa_Koko_ni_Ari', 'title': 'Pokemon: Mewtwo! Ware wa Koko ni Ari'}], 'Other': [{'mal_id': 5526, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5526/Pokemon__Pikachu_no_Natsuyasumi', 'title': 'Pokemon: Pikachu no Natsuyasumi'}]}","TV Tokyo, Shogakukan Productions, Imagica, Studio Jack","4Kids Entertainment, Warner Bros.",OLM,"Action, Adventure, Comedy, Drama, Fantasy, Kids","['""Mezase Pokemon Master &#039;98"" by  Rica Matsumoto']",['&#039;&#039;Kaze to Issho ni&#039;&#039; by Sachiko Kobayashi']
513,8.0,7.318911410638955,19438,Tenkuu no Shiro Laputa,Castle in the Sky,天空の城ラピュタ,Tenkuu no Shiro Rapyuta,https://myanimelist.cdn-dena.com/images/anime/5/37799.jpg,Movie,Original,1,Finished Airing,False,"Aug 2, 1986","{'from': '1986-08-02', 'to': '1986-08-02'}",2 hr. 5 min.,PG - Children,8.38,131138,179.0,364,204958,1811,Tenkuu no Shiro Laputa was the first film to be produced and released by Studio Ghibli. It won the Animage Anime Grand Prix in 1986.,,,"{'Adaptation': [{'mal_id': 76407, 'type': 'manga', 'url': 'https://myanimelist.net/manga/76407/Tenkuu_no_Shiro_Laputa', 'title': 'Tenkuu no Shiro Laputa'}]}",Tokuma Shoten,"Walt Disney Studios, GKIDS",Studio Ghibli,"Adventure, Fantasy, Romance, Sci-Fi","['""Sora kara Futtekita Shoujo (空から降ってきた少女; The Girl Who Fell from the Sky)"" by Joe Hisaishi']","['""Kimi wo Nosete (君をのせて; Carrying You)"" by Azumi Inoue']"
3784,9.0,7.659501426006127,18934,Evangelion: 2.0 You Can (Not) Advance,Evangelion: 2.0 You Can (Not) Advance,ヱヴァンゲリヲン新劇場版:破,"Evangelion Shin Gekijouban: Ha, Rebuild of Evangelion: 2.0 You Can (Not) Advance, Evangelion 2.22",https://myanimelist.cdn-dena.com/images/anime/5/74983.jpg,Movie,Original,1,Finished Airing,False,"Jul 27, 2009","{'from': '2009-07-27', 'to': '2009-07-27'}",1 hr. 52 min.,PG-13 - Teens 13 or older,8.44,141762,138.0,295,235868,2176,"Evangelion: 2.0 You Can (Not) Advance won first place in the animation category of the French Lyon Asian Film Festival, narrowly beating Symphony in August in an audience vote. It also won the Award of Excellence in the animation category at the 33rd Japan Academy Awards and, consequently, nominated for Animation of the Year at the same event in 2010.",,,"{'Alternative version': [{'mal_id': 30, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30/Neon_Genesis_Evangelion', 'title': 'Neon Genesis Evangelion'}], 'Prequel': [{'mal_id': 2759, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2759/Evangelion__10_You_Are_Not_Alone', 'title': 'Evangelion: 1.0 You Are (Not) Alone'}], 'Sequel': [{'mal_id': 3785, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3785/Evangelion__30_You_Can_Not_Redo', 'title': 'Evangelion: 3.0 You Can (Not) Redo'}], 'Other': [{'mal_id': 32311, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32311/Beautiful_World', 'title': 'Beautiful World'}]}","Gainax, KlockWorx",Funimation,Khara,"Action, Sci-Fi, Mecha",[],"['""Beautiful World -PLANiTb Acoustica Mix-"" by Hikaru Utada']"
1943,8.0,7.254811851211072,18496,Paprika,Paprika,パプリカ,,https://myanimelist.cdn-dena.com/images/anime/6/3627.jpg,Movie,Novel,1,Finished Airing,False,"Nov 25, 2006","{'from': '2006-11-25', 'to': '2006-11-25'}",1 hr. 30 min.,R+ - Mild Nudity,8.12,124537,416.0,308,230755,2211,"Paprika was director Satoshi Kon&#039;s last feature film before his death in 2010. It won several awards around the world, including the Tokyo Anime Award for Best Music in 2007 and the Newport Beach Film Festival for best animated feature film in 2007.A live action adaptation was planned with Wolfgang Petersen (The Never Ending Story, Troy), but the project appears to have been scrapped.",,,"{'Adaptation': [{'mal_id': 83895, 'type': 'manga', 'url': 'https://myanimelist.net/manga/83895/Paprika', 'title': 'Paprika'}, {'mal_id': 83897, 'type': 'manga', 'url': 'https://myanimelist.net/manga/83897/Paprika__The_Dream-Child', 'title': 'Paprika: The Dream-Child'}]}","Sony Pictures Entertainment, Cyclone Graphics inc",,Madhouse,"Sci-Fi, Mystery, Dementia, Horror, Psychological, Thriller, Fantasy","['""Mediational Field"" by Susumu Hirasawa']","['\t白虎野の娘 (Byakkoya no Musume) by Hirasawa Susumu', '""Byakkoya (白虎野)"" by Susumu Hirasawa']"
572,8.0,7.500164817053071,18202,Kaze no Tani no Nausicaä,Nausicaä of the Valley of the Wind,風の谷のナウシカ,"Nausicaa of the Valley of the Wind, Kaze no Tani no Nausicaa, Warriors of the Wind",https://myanimelist.cdn-dena.com/images/anime/10/75914.jpg,Movie,Manga,1,Finished Airing,False,"Mar 11, 1984","{'from': '1984-03-11', 'to': '1984-03-11'}",1 hr. 57 min.,PG-13 - Teens 13 or older,8.47,119092,120.0,407,188165,2525,In 1984 the film was awarded the Oufuji Noburou Award at the Mainichi Film Awards. In 1985 it was awarded the Best Short Film Award at the Fantafestival.,,,"{'Adaptation': [{'mal_id': 651, 'type': 'manga', 'url': 'https://myanimelist.net/manga/651/Kaze_no_Tani_no_Nausicaä', 'title': 'Kaze no Tani no Nausicaä'}]}",Topcraft,"Walt Disney Studios, GKIDS","Studio Ghibli, Studio Hibari","Adventure, Fantasy","['""Kaze no Tani no Naushika (風の谷のナウシカ; Nausicaä of the Valley of the Wind)"" by Joe Hisaishi']","['""Tori no Hito (鳥の人; Bird Person)"" by Joe Hisaishi']"
