anime_id,median,mean,my_status,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
11981,9.0,7.57219512195122,12300,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Puella Magi Madoka Magica the Movie: Rebellion,劇場版 魔法少女まどか☆マギカ 叛逆の物語,"Mahou Shoujo Madoka Magika Movie 3, Magical Girl Madoka Magica Movie 3",https://myanimelist.cdn-dena.com/images/anime/5/54231.jpg,Movie,Original,1,Finished Airing,False,"Oct 26, 2013","{'from': '2013-10-26', 'to': '2013-10-26'}",1 hr. 56 min.,PG-13 - Teens 13 or older,8.47,112763,120.0,403,189081,4922,"Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari is an original story which takes place after the events of the previous films. The film was released in Japanese theaters by Warner Bros. Pictures on October 26, 2013, with a manga adaptation by Hanokage released by Houbunsha between November 2013 and January 2014.Rebellion was one of 19 animated films submitted for Best Animated Feature for the 86th Academy Awards, but was not nominated. The film earned 2.25 billion yen in the Japanese box office. Rebellion was nominated for the Japan Academy Prize for Animation of the Year at the 37th Japan Academy Prize and won the Best Theatrical Film Award at the 19th Animation Kobe Awards.",,,"{'Adaptation': [{'mal_id': 62671, 'type': 'manga', 'url': 'https://myanimelist.net/manga/62671/Gekijouban_Mahou_Shoujo_Madoka★Magica__Shinpen_-_Hangyaku_no_Monogatari', 'title': 'Gekijouban Mahou Shoujo Madoka★Magica: Shinpen - Hangyaku no Monogatari'}], 'Prequel': [{'mal_id': 9756, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica', 'title': 'Mahou Shoujo Madoka★Magica'}, {'mal_id': 11979, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11979/Mahou_Shoujo_Madoka★Magica_Movie_2__Eien_no_Monogatari', 'title': 'Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari'}], 'Other': [{'mal_id': 23831, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23831/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari_-_Magica_Quartet_x_Nisioisin', 'title': 'Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin'}]}","Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha",Aniplex of America,Shaft,"Psychological, Drama, Magic, Thriller","['""Colorful (カラフル)"" by ClariS']","['""Kimi no Gin no Niwa (君の銀の庭)"" by Kalafina']"
35851,8.0,7.768115942028985,138,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,,さよならの朝に約束の花をかざろう,Let&#039;s Decorate the Promised Flowers in the Farewell Morning,https://myanimelist.cdn-dena.com/images/anime/11/89556.jpg,Movie,Original,1,Finished Airing,False,"Feb 24, 2018","{'from': '2018-02-24', 'to': '2018-02-24'}",1 hr. 55 min.,PG-13 - Teens 13 or older,8.22,873,292.0,2227,27812,77,,,,"{'Adaptation': [{'mal_id': 114149, 'type': 'manga', 'url': 'https://myanimelist.net/manga/114149/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou', 'title': 'Sayonara no Asa ni Yakusoku no Hana wo Kazarou'}]}","Bandai Visual, Lantis, Hakuhodo DY Music &amp; Pictures, Cygames",,P.A. Works,"Drama, Fantasy",[],"['""Viator (ウィアートル)"" by rionos']"
2236,8.0,7.747045467776678,34354,Toki wo Kakeru Shoujo,The Girl Who Leapt Through Time,時をかける少女,"Toki wo Kakeru Shojo, TokiKake, Toki o Kakeru Shojo, The Girl Who Cut Time, The Little Girl Who Conquered Time",https://myanimelist.cdn-dena.com/images/anime/1/2432.jpg,Movie,Novel,1,Finished Airing,False,"Jul 15, 2006","{'from': '2006-07-15', 'to': '2006-07-15'}",1 hr. 38 min.,PG - Children,8.35,249571,194.0,113,411479,4395,"&ldquo;Toki wo Kakeru Shojo&rdquo; is a juvenile novel written by Tsutsui Yasutaka. It became TV drama, movie, and Manga several times. However, this is the first time to become anime. The main character, Konno Makoto, is brighter and more easygoing than any other characters in movie or TV drama made before. At once she knows she acquires the power of &ldquo;time leap&rdquo;. She uses it without hesitation to satisfy her own desire.In 2006 the film won the Best Animated Film in the Sitges Film Festival. In 2007 it won the Animation of the Year during the Japan Academy Prize. Also during the Tokyo Anime Awards it won the Animation of the Year and the Best Original Story/Work. The staff that worked for the film won the Director Award, the Script-writing Award, the Achievement in Art Direction and the Character Design Award. It won the Animation Grand Award, given to the year&#039;s most entertaining animated film, at the prestigious sixty-first Annual Mainichi Film Awards. It received the Grand Prize in the animation division at the 2006 Japan Media Arts Festival. The film won the Special Distinction for Feature Film at France&#039;s thirty-first Annecy International Animated Film Festival on June 16, 2007.",,,"{'Adaptation': [{'mal_id': 4171, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4171/Toki_wo_Kakeru_Shoujo', 'title': 'Toki wo Kakeru Shoujo'}, {'mal_id': 9256, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9256/Toki_wo_Kakeru_Shoujo__Tokikake', 'title': 'Toki wo Kakeru Shoujo: Tokikake'}]}","Kadokawa Shoten, Bandai, Memory-Tech, Happinet Pictures","Funimation, Bandai Entertainment, Kadokawa Pictures USA",Madhouse,"Sci-Fi, Adventure, Drama, Romance","['""夏空～オープニング・テーマ～ (Summer Sky ~ Opening Theme~)"" by Kiyoshi Yoshida']","['""Garnet (ガーネット)"" by Oku Hanako']"
2418,8.0,7.744818652849741,14668,Stranger: Mukou Hadan,Sword of the Stranger,ストレンヂア -無皇刃譚-,,https://myanimelist.cdn-dena.com/images/anime/9/87066.jpg,Movie,Original,1,Finished Airing,False,"Sep 29, 2007","{'from': '2007-09-29', 'to': '2007-09-29'}",1 hr. 43 min.,R - 17+ (violence & profanity),8.4,93041,169.0,463,173994,2064,"Stranger: Mukou Hadan won the award for Best Animated Feature at Brazil&#039;s International Fantastic Film Festival and was nominated for the same categories at the Asia Pacific Screen Awards and 81st Academy Awards. It also won the 2009 ""Menzione Speciale"" recognition at Italy&#039;s Future Film Festival. ",,,"{'Adaptation': [{'mal_id': 78659, 'type': 'manga', 'url': 'https://myanimelist.net/manga/78659/Stranger__Mukou_Hadan', 'title': 'Stranger: Mukou Hadan'}], 'Other': [{'mal_id': 14617, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14617/Stranger__Mukou_Hadan_Pilot', 'title': 'Stranger: Mukou Hadan Pilot'}]}","Bandai Visual, Shochiku, Sony Music Entertainment, Hakuhodo DY Media Partners","Funimation, Bandai Entertainment",Bones,"Action, Adventure, Historical, Samurai",[],[]
28805,8.0,7.71121351766513,9114,Bakemono no Ko,The Boy and the Beast,バケモノの子,Child of a Beast,https://myanimelist.cdn-dena.com/images/anime/11/73540.jpg,Movie,Original,1,Finished Airing,False,"Jul 11, 2015","{'from': '2015-07-11', 'to': '2015-07-11'}",1 hr. 58 min.,PG-13 - Teens 13 or older,8.5,90673,102.0,482,166887,1755,"With over &yen;5.8 billion in total, Bakemono no Ko was Japan&#039;s second highest-grossing domestic film of 2015. It won the Japan Academy Prize for Best Animated Feature, and was also nominated for an Annie Award in its independent category.",,,"{'Adaptation': [{'mal_id': 87921, 'type': 'manga', 'url': 'https://myanimelist.net/manga/87921/Bakemono_no_Ko', 'title': 'Bakemono no Ko'}, {'mal_id': 89988, 'type': 'manga', 'url': 'https://myanimelist.net/manga/89988/Bakemono_no_Ko', 'title': 'Bakemono no Ko'}], 'Other': [{'mal_id': 31108, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31108/Green_Dakara_x_Bakemono_no_Ko', 'title': 'Green Dakara x Bakemono no Ko'}]}","Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Nippon Television Network",Funimation,Studio Chizu,"Adventure, Supernatural",[],"['""Starting Over"" by Mr.Children']"
34537,8.0,7.6463636363636365,1100,Yoru wa Mijikashi Arukeyo Otome,"Night Is Short, Walk on Girl",夜は短し歩けよ乙女,"The Night Is Short, Walk on Girl",https://myanimelist.cdn-dena.com/images/anime/2/86940.jpg,Movie,Novel,1,Finished Airing,False,"Apr 7, 2017","{'from': '2017-04-07', 'to': '2017-04-07'}",1 hr. 33 min.,R+ - Mild Nudity,8.34,7633,206.0,2300,26034,320,,,,"{'Adaptation': [{'mal_id': 29591, 'type': 'manga', 'url': 'https://myanimelist.net/manga/29591/Yoru_wa_Mijikashi_Arukeyo_Otome', 'title': 'Yoru wa Mijikashi Arukeyo Otome'}], 'Character': [{'mal_id': 7785, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7785/Yojouhan_Shinwa_Taikei', 'title': 'Yojouhan Shinwa Taikei'}]}","Fuji TV, Toho, BS Fuji",GKIDS,Science SARU,"Comedy, Romance",[],"['""Kouya wo Aruke (荒野を歩け)"" by ASIAN KUNG-FU GENERATION']"
15227,8.0,7.635245901639344,1952,Kono Sekai no Katasumi ni,In This Corner of the World,この世界の片隅に,To All the Corners of the World,https://myanimelist.cdn-dena.com/images/anime/2/87704.jpg,Movie,Manga,1,Finished Airing,False,"Nov 12, 2016","{'from': '2016-11-12', 'to': '2016-11-12'}",2 hr. 6 min.,PG-13 - Teens 13 or older,8.38,14708,172.0,1540,49814,293,"Winner of the 40th Japan Academy Award for Best Animation Award, the 90th Kinema Junpo Best Ten Japan Film Best 1 and Director Award, 71st Mainichi Film Concurs Japanese Movie Excellence Award and Ofuji Nobushiro Prize, 59th Blue Ribbon Award Director Award, Hiroshima Peace Film Award during the 3rd Hiroshima International Film Festival, and the Best Film during the 38th Yokohama Film Festival.",,,"{'Adaptation': [{'mal_id': 11243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/11243/Kono_Sekai_no_Katasumi_ni', 'title': 'Kono Sekai no Katasumi ni'}]}","Genco, Animatsu Entertainment",Shout! Factory,MAPPA,"Historical, Drama, Seinen",[],"['""Migite no Uta (みぎてのうた)"" by Kotringo']"
5681,8.0,7.627692807010426,24649,Summer Wars,Summer Wars,サマーウォーズ,,https://myanimelist.cdn-dena.com/images/anime/10/15796.jpg,Movie,Original,1,Finished Airing,False,"Aug 1, 2009","{'from': '2009-08-01', 'to': '2009-08-01'}",1 hr. 54 min.,PG-13 - Teens 13 or older,8.22,179206,294.0,212,300114,2992,Director Hosoda Mamoru chose Ueda in Nagano Prefecture as the setting for Summer Wars because of its proximity to his birthplace. The film earned over 18 million USD in worldwide box offices and won the Japanese Academy Award for Animation of the Year in 2010. Hosoda became only the second Japanese director (after Miyazaki Hayao) to be nominated for an Annie Award for his work on Summer Wars.Summer Wars was the first Japanese animated movie to be nominated for the Golden Leopard Award at the Locarno International Film Festival in Switzerland in 2009. The movie also won the Anaheim International Film Festival&#039;s Audience Award for Best Animated Feature and the Animation Division Grand Prize at the 13th Japan Media Arts Festival.,,,"{'Adaptation': [{'mal_id': 33357, 'type': 'manga', 'url': 'https://myanimelist.net/manga/33357/Summer_Wars', 'title': 'Summer Wars'}]}","VAP, Yomiuri Telecasting, Kadokawa Shoten, Nippon Television Network","Funimation, Warner Bros., GKIDS",Madhouse,"Sci-Fi, Comedy",[],"['""Bokura no Natsu no Yume"" by Tatsuro Yamashita.']"
6675,8.0,7.589587043161197,11793,Redline,Redline,REDLINE,Red line,https://myanimelist.cdn-dena.com/images/anime/12/28553.jpg,Movie,Original,1,Finished Airing,False,"Aug 14, 2009","{'from': '2009-08-14', 'to': '2009-08-14'}",1 hr. 42 min.,R+ - Mild Nudity,8.33,90299,212.0,511,157591,2411,"Redline took a full seven years to create and used more than 100,000 frames in production. When finally complete, it made its debut at the 2009 Locarno International Film Festival, more than a year before it came to Japanese theaters.",,,"{'Character': [{'mal_id': 1980, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1980/Trava__Fist_Planet', 'title': 'Trava: Fist Planet'}], 'Alternative version': [{'mal_id': 11483, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11483/Redline_Pilot', 'title': 'Redline Pilot'}]}",Tohokushinsha Film Corporation,Anchor Bay Films,Madhouse,"Action, Sci-Fi, Cars, Sports",[],"['""REDLINE DAY"" by James Shimoji feat. Rob Laufer']"
16782,8.0,7.5627435697583785,20528,Kotonoha no Niwa,The Garden of Words,言の葉の庭,"Koto no Ha no Niwa, The Garden of Kotonoha",https://myanimelist.cdn-dena.com/images/anime/8/79676.jpg,Movie,Original,1,Finished Airing,False,"May 31, 2013","{'from': '2013-05-31', 'to': '2013-05-31'}",46 min.,PG-13 - Teens 13 or older,8.27,184194,266.0,191,314307,3821,"In 2013, Kotonoha no Niwa won the Kobe Theatrical Film Award, shared the Satoshi Kon Award for Achievement in Animation with Berserk: Ougon Jidaihen III - Kourin. In 2014, the movie won the AniMovie Award for best feature film.",,,"{'Adaptation': [{'mal_id': 51747, 'type': 'manga', 'url': 'https://myanimelist.net/manga/51747/Kotonoha_no_Niwa', 'title': 'Kotonoha no Niwa'}, {'mal_id': 113124, 'type': 'manga', 'url': 'https://myanimelist.net/manga/113124/Kotonoha_no_Niwa', 'title': 'Kotonoha no Niwa'}]}","The Answer Studio, TOHO animation",Sentai Filmworks,CoMix Wave Films,"Slice of Life, Psychological, Drama, Romance",[],"['""Rain"" by Motohiro Hata']"
